20_uvrC.faa	ID:WP_041487792.1,	ID:WP_009544245.1,	ID:WP_012594440.1,	ID:WP_229637695.1,	ID:WP_044106737.1,	ID:WP_119260799.1,	
21_Mur_ligase_family_pr...faa	ID:WP_041487696.1,	ID:WP_009546495.1,	ID:WP_012596350.1,	ID:WP_229637505.1,	ID:WP_044107056.1,	ID:WP_119260524.1,	
22_HNH_endonuclease.faa	ID:WP_012953452.1,	ID:WP_009546496.1,	ID:WP_012596517.1,	-	ID:WP_044107431.1,	ID:WP_119260206.1,	
23_ribonuclease_J.faa	ID:WP_041487697.1,	ID:WP_009546787.1,	ID:WP_012596190.1,	ID:WP_040054419.1,	ID:WP_044106235.1,	ID:WP_119259824.1,	
24_dapA.faa	ID:WP_012953454.1,	ID:WP_009546786.1,	ID:WP_012596189.1,	ID:WP_040054418.1,	ID:WP_044106236.1,	ID:WP_119259825.1,	
25_aspartate-semialdehy...faa	ID:WP_012953455.1,	ID:WP_009546785.1,	ID:WP_012596188.1,	ID:WP_229637506.1,	ID:WP_044106238.1,	ID:WP_119259826.1,	
26_efp.faa	ID:WP_012953456.1,	ID:WP_009546875.1,	ID:WP_012593915.1,	ID:WP_040054416.1,	ID:WP_044107371.1,	ID:WP_119260249.1,	
27_accB.faa	ID:WP_041487698.1,	ID:WP_009546874.1,	ID:WP_012593916.1,	ID:WP_040054415.1,	ID:WP_044107370.1,	ID:WP_119260250.1,	
28_ABC_transporter_ATP-...faa	ID:WP_012953458.1,	ID:WP_009546769.1,	-	ID:WP_229637507.1,	-	-	
29_Rne-Rng_family_ribon...faa	ID:WP_012953459.1,	ID:WP_009546770.1,	ID:WP_012594414.1,	ID:WP_229637508.1,	ID:WP_044106505.1,	ID:WP_119260031.1,	
30_gatC.faa	ID:WP_012953460.1,	ID:WP_009546777.1,	ID:WP_012595449.1,	ID:WP_229637509.1,	ID:WP_044107108.1,	ID:WP_119260468.1,	
31_photosystem_I_assemb...faa	ID:WP_012953461.1,	ID:WP_009546778.1,	ID:WP_012595450.1,	ID:WP_040054411.1,	-	-	
32_carbohydrate_ABC_tra...faa	ID:WP_012953462.1,	ID:WP_009546779.1,	ID:WP_241392706.1,	ID:WP_229637510.1,	ID:WP_044106735.1,	ID:WP_119260800.1,	
33_ileS.faa	ID:WP_012953463.1,	ID:WP_012362482.1,	ID:WP_012595975.1,	ID:WP_229637511.1,	ID:WP_044107053.1,	ID:WP_232014616.1,	
34_recO.faa	ID:WP_012953464.1,	ID:WP_024750160.1,	ID:WP_012596750.1,	-	ID:WP_044105995.1,	ID:WP_119259633.1,	
35_DUF751_family_protei...faa	ID:WP_041487793.1,	ID:WP_009543398.1,	ID:WP_012595220.1,	ID:WP_229637512.1,	-	-	
36_glycoside_hydrolase_...faa	ID:WP_012953466.1,	ID:WP_009546831.1,	ID:WP_012595221.1,	ID:WP_229637696.1,	ID:WP_044106343.1,	ID:WP_119259903.1,	
37_prohibitin_family_pr...faa	ID:WP_012953467.1,	ID:WP_009546832.1,	ID:WP_012593865.1,	ID:WP_229637513.1,	ID:WP_044106596.1,	ID:WP_119260105.1,	
38_energy-coupling_fact...faa	ID:WP_012953468.1,	ID:WP_009546833.1,	ID:WP_012596165.1,	ID:WP_040055176.1,	ID:WP_044106179.1,	ID:WP_119259787.1,	
39_serine_hydroxymethyl...faa	ID:WP_236608138.1,	ID:WP_009547217.1,	ID:WP_012594115.1,	ID:WP_229637514.1,	ID:WP_044107425.1,	ID:WP_119260208.1,	
40_YcjF_family_protein.faa	ID:WP_012953470.1,	-	-	-	-	-	
41_hypothetical_protein.faa	ID:WP_012953471.1,	-	-	-	-	-	
42_mfd.faa	ID:WP_012953472.1,	ID:WP_009545132.1,	ID:WP_015957373.1,	ID:WP_229637517.1,	ID:WP_044105660.1,	ID:WP_119259343.1,	
43_NAD-P-H-quinone_oxid...faa	ID:WP_236608139.1,	ID:WP_009545577.1,	ID:WP_012594389.1,	ID:WP_229637518.1,	ID:WP_044107005.1,	ID:WP_119260568.1,	
44_nuoB.faa	ID:WP_012953474.1,	ID:WP_009545578.1,	ID:WP_012594390.1,	ID:WP_229637519.1,	ID:WP_044107004.1,	ID:WP_119260569.1,	
45_ndhC.faa	ID:WP_012953475.1,	ID:WP_008275059.1,	ID:WP_012594391.1,	ID:WP_040055183.1,	ID:WP_044107003.1,	ID:WP_119260570.1,	
46_hypothetical_protein.faa	ID:WP_261330635.1,	-	-	-	-	-	
47_hypothetical_protein.faa	ID:WP_012953476.1,	-	-	-	-	-	
48_biotin---acetyl-CoA-...faa	ID:WP_012953477.1,	ID:WP_009545588.1,	ID:WP_012596038.1,	ID:WP_229637521.1,	ID:WP_044106918.1,	ID:WP_119260638.1,	
49_tetratricopeptide_re...faa	ID:WP_012953478.1,	ID:WP_009546003.1,	ID:WP_012596401.1,	ID:WP_229637522.1,	ID:WP_232509821.1,	ID:WP_119260888.1,	
50_ferritin-like_domain...faa	ID:WP_041487700.1,	ID:WP_009547070.1,	ID:WP_015785233.1,	ID:WP_040055187.1,	ID:WP_044105901.1,	ID:WP_119259541.1,	
51_tyrS.faa	ID:WP_012953480.1,	ID:WP_009547072.1,	ID:WP_012596164.1,	ID:WP_229637523.1,	ID:WP_044105766.1,	ID:WP_119259410.1,	
52_HAD_family_hydrolase.faa	ID:WP_012953481.1,	ID:WP_009547672.1,	ID:WP_012593780.1,	ID:WP_229637524.1,	ID:WP_044106449.1,	ID:WP_119259982.1,	
53_tetratricopeptide_re...faa	ID:WP_012953482.1,	-	-	ID:WP_229637525.1,	-	-	
54_hypothetical_protein.faa	ID:WP_012953483.1,	ID:WP_009544573.1,	ID:WP_015957320.1,	ID:WP_229637697.1,	-	ID:WP_232014478.1,	
55_CTP_synthase.faa	ID:WP_012953484.1,	ID:WP_009547383.1,	ID:WP_012593914.1,	ID:WP_040055191.1,	ID:WP_044107373.1,	ID:WP_119260248.1,	
56_DUF1350_family_prote...faa	ID:WP_012953485.1,	ID:WP_009545877.1,	ID:WP_012596770.1,	ID:WP_229637526.1,	-	ID:WP_119261008.1,	
57_glmU.faa	ID:WP_012953486.1,	ID:WP_024750296.1,	ID:WP_015957401.1,	ID:WP_229637527.1,	ID:WP_044106974.1,	ID:WP_119260590.1,	
58_bifunctional_-p-ppGp...faa	ID:WP_012953487.1,	ID:WP_009543552.1,	ID:WP_012594763.1,	ID:WP_229637528.1,	ID:WP_044105811.1,	ID:WP_119259451.1,	
59_patD.faa	ID:WP_012953488.1,	ID:WP_009543551.1,	ID:WP_012594762.1,	ID:WP_040055225.1,	ID:WP_044105812.1,	ID:WP_119259452.1,	
60_Rieske_2Fe-2S_domain...faa	ID:WP_012953489.1,	ID:WP_009543549.1,	ID:WP_015783767.1,	ID:WP_229637529.1,	ID:WP_044105673.1,	ID:WP_119259351.1,	
61_hydrogenase_small_su...faa	ID:WP_012953490.1,	ID:WP_009547043.1,	ID:WP_012596449.1,	ID:WP_229637530.1,	ID:WP_044106703.1,	ID:WP_119260819.1,	
62_nickel-dependent_hyd...faa	ID:WP_012953491.1,	ID:WP_009547042.1,	ID:WP_012596450.1,	ID:WP_229637531.1,	ID:WP_044106699.1,	ID:WP_119260820.1,	
63_B12-binding_domain-c...faa	ID:WP_012953492.1,	ID:WP_009543574.1,	ID:WP_015957410.1,	ID:WP_229637532.1,	ID:WP_044107205.1,	ID:WP_119260391.1,	
64_rimM.faa	ID:WP_041487795.1,	ID:WP_009545616.1,	ID:WP_012597267.1,	ID:WP_229637533.1,	ID:WP_044106708.1,	ID:WP_119261036.1,	
65_STAS_domain-containi...faa	ID:WP_012953494.1,	ID:WP_009545615.1,	ID:WP_203427731.1,	ID:WP_040055208.1,	ID:WP_070104604.1,	ID:WP_232014534.1,	
66_Mini-ribonuclease_3.faa	ID:WP_236608140.1,	ID:WP_009545614.1,	ID:WP_241392708.1,	ID:WP_229637698.1,	ID:WP_084220228.1,	ID:WP_119260890.1,	
67_gpmI.faa	ID:WP_012953497.1,	ID:WP_009545603.1,	ID:WP_012595552.1,	ID:WP_229637535.1,	ID:WP_044107144.1,	ID:WP_119260441.1,	
68_secG.faa	ID:WP_041487798.1,	ID:WP_009545604.1,	ID:WP_012595551.1,	ID:WP_040055210.1,	ID:WP_044107143.1,	ID:WP_119260442.1,	
69_rnhA.faa	ID:WP_012953499.1,	ID:WP_009543553.1,	ID:WP_015785349.1,	ID:WP_040055211.1,	ID:WP_044106291.1,	ID:WP_119259860.1,	
70_hpnH.faa	ID:WP_012953500.1,	ID:WP_009544809.1,	ID:WP_012596112.1,	ID:WP_229637536.1,	ID:WP_044107324.1,	ID:WP_119260295.1,	
71_lepA.faa	ID:WP_012953501.1,	ID:WP_009543240.1,	ID:WP_012595804.1,	ID:WP_229637537.1,	ID:WP_044107550.1,	ID:WP_119259590.1,	
72_modA.faa	ID:WP_041487702.1,	ID:WP_009546080.1,	ID:WP_012595463.1,	ID:WP_229637538.1,	ID:WP_044107540.1,	ID:WP_232014545.1,	
73_alpha-D-glucose_phos...faa	ID:WP_236608141.1,	ID:WP_009546684.1,	ID:WP_012596522.1,	ID:WP_229637539.1,	ID:WP_044105561.1,	ID:WP_119259273.1,	
74_hypothetical_protein.faa	ID:WP_012953504.1,	ID:WP_009546685.1,	ID:WP_012594232.1,	ID:WP_040055235.1,	ID:WP_044106455.1,	ID:WP_119259985.1,	
75_hypothetical_protein.faa	ID:WP_012953505.1,	-	-	ID:WP_229637540.1,	-	-	
76_coaD.faa	ID:WP_012953506.1,	ID:WP_009546111.1,	ID:WP_041229716.1,	ID:WP_040055237.1,	ID:WP_044106828.1,	ID:WP_119260724.1,	
77_polyprenyl_synthetas...faa	ID:WP_012953507.1,	ID:WP_009546110.1,	ID:WP_012593538.1,	ID:WP_040054635.1,	ID:WP_044106225.1,	ID:WP_119259818.1,	
78_divergent_PAP2_famil...faa	ID:WP_012953508.1,	ID:WP_009546109.1,	ID:WP_012593537.1,	ID:WP_040054636.1,	ID:WP_044106223.1,	ID:WP_119259817.1,	
79_rpoD.faa	ID:WP_012953509.1,	ID:WP_009546108.1,	ID:WP_012593536.1,	ID:WP_040054637.1,	ID:WP_044106219.1,	ID:WP_119259815.1,	
80_pentapeptide_repeat-...faa	ID:WP_012953510.1,	ID:WP_009544349.1,	ID:WP_012596595.1,	ID:WP_229637541.1,	ID:WP_044106079.1,	ID:WP_119259708.1,	
81_hypothetical_protein.faa	ID:WP_012953511.1,	ID:WP_009544350.1,	ID:WP_012596593.1,	ID:WP_040054639.1,	ID:WP_044105847.1,	ID:WP_119259485.1,	
82_2Fe-2S_iron-sulfur_c...faa	ID:WP_012953512.1,	ID:WP_009545902.1,	ID:WP_012596047.1,	ID:WP_040054640.1,	-	ID:WP_119260862.1,	
83_glycosyltransferase.faa	ID:WP_236608130.1,	ID:WP_009544215.1,	ID:WP_012593811.1,	ID:WP_229637542.1,	ID:WP_232509864.1,	ID:WP_119260058.1,	
84_Na+-solute_symporter.faa	ID:WP_012953514.1,	ID:WP_009544216.1,	-	ID:WP_229637543.1,	-	-	
85_rpmA.faa	ID:WP_012953515.1,	ID:WP_009544206.1,	ID:WP_012596575.1,	ID:WP_229637544.1,	ID:WP_044107147.1,	ID:WP_119260437.1,	
86_rplU.faa	ID:WP_012953516.1,	ID:WP_009544205.1,	ID:WP_012596576.1,	ID:WP_229637545.1,	ID:WP_044107149.1,	ID:WP_119261002.1,	
87_rhodanese-like_domai...faa	ID:WP_012953517.1,	ID:WP_009544203.1,	ID:WP_012594229.1,	ID:WP_040054645.1,	ID:WP_044106617.1,	ID:WP_119260882.1,	
88_hrcA.faa	ID:WP_012953518.1,	ID:WP_009544202.1,	ID:WP_012594228.1,	ID:WP_229637546.1,	ID:WP_044106618.1,	ID:WP_119260881.1,	
89_TRAP_transporter_sma...faa	ID:WP_012953519.1,	ID:WP_009544201.1,	ID:WP_012596249.1,	ID:WP_040054647.1,	-	-	
90_TRAP_transporter_lar...faa	ID:WP_012953520.1,	ID:WP_009544200.1,	ID:WP_012596250.1,	ID:WP_040054648.1,	-	-	
91_DUF1517_domain-conta...faa	ID:WP_012953521.1,	ID:WP_009545095.1,	ID:WP_012595629.1,	ID:WP_040054649.1,	ID:WP_044106101.1,	ID:WP_119259723.1,	
92_hypothetical_protein.faa	ID:WP_012953522.1,	ID:WP_009545094.1,	ID:WP_012595628.1,	ID:WP_229637547.1,	ID:WP_044106098.1,	ID:WP_119259722.1,	
93_ATP-binding_cassette...faa	ID:WP_012953523.1,	ID:WP_009544644.1,	ID:WP_012593882.1,	ID:WP_229637548.1,	ID:WP_044107001.1,	ID:WP_119260572.1,	
94_MlaD_family_protein.faa	ID:WP_012953524.1,	ID:WP_243397326.1,	ID:WP_012593881.1,	ID:WP_229637549.1,	ID:WP_070104603.1,	ID:WP_119260571.1,	
95_pds.faa	ID:WP_012953525.1,	ID:WP_009545089.1,	ID:WP_012593685.1,	ID:WP_229637550.1,	ID:WP_044106256.1,	ID:WP_119259834.1,	
96_phytoene_synthase.faa	ID:WP_012953527.1,	ID:WP_009545088.1,	ID:WP_012593686.1,	ID:WP_040054653.1,	ID:WP_044106258.1,	ID:WP_119259835.1,	
97_type_II_toxin-antito...faa	ID:WP_012953528.1,	ID:WP_009543086.1,ID:WP_009545648.1,	ID:WP_012595763.1,	ID:WP_229637551.1,	-	-	
98_ychF.faa	ID:WP_012953529.1,	ID:WP_009543968.1,	ID:WP_012596332.1,	ID:WP_229637552.1,	ID:WP_044106874.1,	ID:WP_119260679.1,	
99_petL.faa	ID:WP_012953530.1,	ID:WP_008276699.1,	ID:WP_012594680.1,	ID:WP_040054656.1,	ID:WP_084220189.1,	ID:WP_119260076.1,	
100_plsX.faa	ID:WP_012953531.1,	ID:WP_009544390.1,	ID:WP_012595125.1,	ID:WP_229637553.1,	ID:WP_044106856.1,	ID:WP_119260698.1,	
101_ketoacyl-ACP_synthas...faa	ID:WP_049765577.1,	ID:WP_009544389.1,	ID:WP_241392702.1,	ID:WP_040054697.1,	ID:WP_044106855.1,	ID:WP_119261025.1,	
102_fabD.faa	ID:WP_041487801.1,	ID:WP_009544388.1,	ID:WP_012595123.1,	ID:WP_229637554.1,	ID:WP_044106854.1,	ID:WP_119260699.1,	
103_hypD.faa	ID:WP_012953534.1,	ID:WP_009547369.1,	ID:WP_012594219.1,	ID:WP_229637555.1,	ID:WP_044106852.1,	ID:WP_119260700.1,	
104_SufE_family_protein.faa	ID:WP_012953535.1,	ID:WP_009544973.1,	ID:WP_012594220.1,	ID:WP_229637556.1,	ID:WP_044106076.1,	ID:WP_119259705.1,	
105_D-alanyl-D-alanine_c...faa	ID:WP_236608131.1,	ID:WP_009544970.1,	ID:WP_012594224.1,	ID:WP_229637699.1,	ID:WP_044105735.1,	ID:WP_119259392.1,	
106_tsaB.faa	ID:WP_012953537.1,	ID:WP_009547764.1,	ID:WP_012595296.1,	ID:WP_229637557.1,	ID:WP_044107398.1,	ID:WP_119260227.1,	
107_lysylphosphatidylgly...faa	ID:WP_012953538.1,	ID:WP_009544242.1,	ID:WP_012594805.1,	ID:WP_040054663.1,	ID:WP_044105678.1,	ID:WP_119259353.1,	
108_GTP-binding_protein.faa	ID:WP_012953539.1,	ID:WP_009547491.1,	ID:WP_012595625.1,	ID:WP_229637558.1,	ID:WP_044106393.1,	ID:WP_119259947.1,	
109_lpxB.faa	ID:WP_012953540.1,	ID:WP_009545642.1,ID:WP_009545643.1,	ID:WP_012594988.1,	ID:WP_229637559.1,	ID:WP_044106395.1,	ID:WP_119259949.1,	
110_lpxA.faa	ID:WP_041487706.1,	ID:WP_009545641.1,	ID:WP_012594989.1,	ID:WP_229637700.1,	ID:WP_044106396.1,	ID:WP_119259950.1,	
111_IctB_family_putative...faa	ID:WP_012953542.1,	ID:WP_009545640.1,	ID:WP_015957321.1,	ID:WP_229637560.1,	ID:WP_044106738.1,	ID:WP_119260796.1,	
112_energy-coupling_fact...faa	ID:WP_012953543.1,	ID:WP_009546142.1,	ID:WP_012594382.1,	ID:WP_229637561.1,	ID:WP_044107410.1,	ID:WP_119260219.1,	
113_DUF3134_domain-conta...faa	ID:WP_012953544.1,	ID:WP_009546143.1,	ID:WP_015785343.1,	ID:WP_040054668.1,	ID:WP_044106068.1,	ID:WP_119259696.1,	
114_mraY.faa	ID:WP_049765565.1,	ID:WP_009546144.1,	ID:WP_015785342.1,	ID:WP_229637562.1,	ID:WP_044106070.1,	ID:WP_119259697.1,	
115_TlyA_family_RNA_meth...faa	ID:WP_041487707.1,	ID:WP_009546146.1,	ID:WP_015957403.1,	ID:WP_229637701.1,	ID:WP_044106071.1,	ID:WP_119259698.1,	
116_dnaN.faa	ID:WP_012953547.1,	ID:WP_009545676.1,	ID:WP_012594366.1,	ID:WP_229637563.1,	ID:WP_044105502.1,	ID:WP_119260138.1,	
117_menD.faa	ID:WP_041487803.1,	ID:WP_009545677.1,	ID:WP_012594351.1,	ID:WP_229637564.1,	-	-	
118_F0F1_ATP_synthase_su...faa	ID:WP_012953549.1,	ID:WP_009543457.1,	ID:WP_012595989.1,	ID:WP_229637565.1,	ID:WP_044105993.1,	ID:WP_119259631.1,	
119_atpA.faa	ID:WP_012953550.1,	ID:WP_009543458.1,	ID:WP_012595988.1,	ID:WP_229637566.1,	ID:WP_044105992.1,	ID:WP_119259630.1,	
120_atpH.faa	ID:WP_012953551.1,	ID:WP_009543459.1,	ID:WP_012595987.1,	ID:WP_229637567.1,	ID:WP_044105991.1,	ID:WP_119259629.1,	
121_F0F1_ATP_synthase_su...faa	ID:WP_012953552.1,	ID:WP_009543460.1,	ID:WP_012595986.1,	ID:WP_040054675.1,	ID:WP_044105990.1,	ID:WP_119259628.1,	
122_F0F1_ATP_synthase_su...faa	ID:WP_012953553.1,	ID:WP_009543461.1,	ID:WP_012595985.1,	ID:WP_040054676.1,	ID:WP_044105989.1,	ID:WP_119259627.1,	
123_atpE.faa	ID:WP_012953554.1,	ID:WP_007303504.1,	ID:WP_012595984.1,	ID:WP_040054677.1,	ID:WP_044105988.1,	ID:WP_085435268.1,	
124_atpB.faa	ID:WP_041487708.1,	ID:WP_009543462.1,	ID:WP_012595983.1,	ID:WP_229637702.1,	ID:WP_044105987.1,	ID:WP_119259626.1,	
125_ATP_synthase_subunit...faa	ID:WP_012953556.1,	ID:WP_009543463.1,	ID:WP_203427735.1,	ID:WP_229637568.1,	ID:WP_232509905.1,	ID:WP_119259625.1,	
126_AbrB_family_transcri...faa	ID:WP_012953557.1,	ID:WP_182670728.1,	ID:WP_012593771.1,	ID:WP_040054680.1,	ID:WP_084220174.1,	ID:WP_119259648.1,	
127_hypothetical_protein.faa	ID:WP_012953558.1,	-	-	-	-	-	
128_CPBP_family_intramem...faa	ID:WP_012953559.1,	-	-	-	-	-	
129_metallophosphoestera...faa	ID:WP_012953560.1,	ID:WP_009544500.1,	ID:WP_012594498.1,	ID:WP_229637570.1,	-	-	
130_pcrA.faa	ID:WP_012953561.1,	ID:WP_009543921.1,	ID:WP_041229918.1,	ID:WP_229637571.1,	ID:WP_044107072.1,	ID:WP_119260510.1,	
131_trxA.faa	ID:WP_012953562.1,	ID:WP_009543920.1,	ID:WP_015785099.1,	ID:WP_040054683.1,	ID:WP_044107073.1,	ID:WP_119260509.1,	
132_dihydroorotase.faa	ID:WP_012953563.1,	ID:WP_009544683.1,	ID:WP_241392705.1,	ID:WP_229637572.1,	ID:WP_044105927.1,	ID:WP_119259566.1,	
133_hypothetical_protein.faa	ID:WP_012953564.1,	ID:WP_009544620.1,	ID:WP_012596610.1,	ID:WP_229637573.1,	ID:WP_044105744.1,	ID:WP_119259396.1,	
134_pyridoxal_phosphate-...faa	ID:WP_012953565.1,	ID:WP_182670751.1,	ID:WP_203427730.1,	ID:WP_229637574.1,	ID:WP_171816455.1,	ID:WP_119259879.1,	
135_NADH-quinone_oxidore...faa	ID:WP_012953566.1,	ID:WP_009546682.1,ID:WP_009544490.1,	ID:WP_012594919.1,ID:WP_015785227.1,	ID:WP_229637575.1,	ID:WP_044107682.1,	ID:WP_119260999.1,	
136_NAD-P-H-quinone_oxid...faa	ID:WP_012953567.1,	ID:WP_009546681.1,ID:WP_009544489.1,	ID:WP_012594920.1,ID:WP_041229691.1,	ID:WP_229637576.1,	ID:WP_044107173.1,	ID:WP_119260417.1,	
137_cbiD.faa	ID:WP_012953568.1,	ID:WP_009545785.1,	ID:WP_012595644.1,	ID:WP_229637577.1,	-	ID:WP_172582017.1,	
138_rhodanese-related_su...faa	ID:WP_012953569.1,	ID:WP_009545784.1,	ID:WP_012595643.1,	ID:WP_229637578.1,	-	ID:WP_119259721.1,	
139_ribBA.faa	ID:WP_012953570.1,	ID:WP_009547026.1,	ID:WP_012596667.1,	ID:WP_040054691.1,	ID:WP_044107199.1,	ID:WP_119260396.1,	
140_metallophosphoestera...faa	ID:WP_012953571.1,	ID:WP_009547024.1,	ID:WP_015957363.1,	ID:WP_229637579.1,	ID:WP_044106347.1,	ID:WP_119259907.1,	
141_tetratricopeptide_re...faa	ID:WP_041487709.1,	ID:WP_009547023.1,	ID:WP_012596541.1,	ID:WP_229637580.1,	ID:WP_044107411.1,	ID:WP_119260218.1,	
142_glycosyltransferase_...faa	ID:WP_012953573.1,	ID:WP_009547926.1,	ID:WP_012593395.1,	ID:WP_040055091.1,	ID:WP_044107087.1,	ID:WP_119260491.1,	
143_EamA_family_transpor...faa	ID:WP_012953574.1,	ID:WP_243397387.1,	ID:WP_012596537.1,	ID:WP_229637590.1,	ID:WP_232509892.1,	ID:WP_232014470.1,	
144_HU_family_DNA-bindin...faa	ID:WP_012953575.1,	ID:WP_009544101.1,	ID:WP_012594308.1,	-	ID:WP_044106866.1,	ID:WP_119260688.1,	
145_hypothetical_protein.faa	ID:WP_012953576.1,	ID:WP_009543077.1,	ID:WP_012595867.1,	ID:WP_040055089.1,	ID:WP_044105627.1,	ID:WP_119259314.1,	
146_DUF3326_domain-conta...faa	ID:WP_012953577.1,	ID:WP_009543076.1,	ID:WP_012595868.1,	ID:WP_229637589.1,	ID:WP_044105628.1,	ID:WP_119259315.1,	
147_DUF3531_family_prote...faa	ID:WP_012953578.1,	ID:WP_009543074.1,	ID:WP_012595870.1,	ID:WP_229637588.1,	ID:WP_044105630.1,	ID:WP_119259317.1,	
148_glyS.faa	ID:WP_012953579.1,	ID:WP_009547703.1,	ID:WP_012595620.1,	ID:WP_229637587.1,	ID:WP_044106447.1,	ID:WP_119260951.1,	
149_rsgA.faa	ID:WP_041487710.1,	ID:WP_012361592.1,	ID:WP_012596429.1,	ID:WP_229637703.1,	ID:WP_044106862.1,	ID:WP_232014504.1,	
150_sulfurtransferase_Tu...faa	ID:WP_012953581.1,	ID:WP_009544120.1,	ID:WP_012596430.1,	ID:WP_229637586.1,	ID:WP_044107651.1,	ID:WP_119260692.1,	
151_dnaJ.faa	ID:WP_012953582.1,	ID:WP_009544121.1,	ID:WP_012596431.1,	ID:WP_229637585.1,	ID:WP_044106863.1,	ID:WP_119260691.1,	
152_DNA_polymerase_III_s...faa	ID:WP_081440571.1,	ID:WP_009544778.1,	ID:WP_012595374.1,	ID:WP_229637584.1,	ID:WP_232509858.1,	ID:WP_119259896.1,	
153_DUF3386_domain-conta...faa	ID:WP_012953585.1,	ID:WP_009544261.1,	ID:WP_015785403.1,	ID:WP_229637583.1,	ID:WP_044106295.1,	ID:WP_119259866.1,	
154_DUF1995_family_prote...faa	ID:WP_012953586.1,	ID:WP_009543258.1,	ID:WP_012596004.1,	ID:WP_229637582.1,	-	-	
155_ribH.faa	ID:WP_012953587.1,	ID:WP_009543276.1,	ID:WP_012595748.1,	ID:WP_229637581.1,	ID:WP_044106590.1,	ID:WP_119260096.1,	
156_frr.faa	ID:WP_201763747.1,	ID:WP_012362203.1,	ID:WP_203427666.1,	ID:WP_040055092.1,	ID:WP_044106060.1,	ID:WP_119259690.1,	
157_pyrH.faa	ID:WP_012953589.1,	ID:WP_008275436.1,	ID:WP_012595834.1,	ID:WP_040055093.1,	ID:WP_044106058.1,	ID:WP_119259689.1,	
