50_hypothetical_protein.faa	ID:WP_144416136.1,	-	-	-	-	-	
51_hypothetical_protein.faa	ID:WP_035159866.1,	-	-	-	-	-	
52_hypothetical_protein.faa	ID:WP_144416137.1,	-	-	-	-	-	
53_VWA_domain-containin...faa	ID:WP_035159869.1,	-	-	-	-	-	
54_protein_kinase.faa	ID:WP_052754569.1,	-	-	-	-	-	
55_hypothetical_protein.faa	ID:WP_035159871.1,	-	-	-	-	-	
57_DNA_methyltransferas...faa	ID:WP_046815076.1,	-	ID:WP_096691073.1,	ID:WP_096691073.1,	-	ID:WP_224176132.1,	
58_hypothetical_protein.faa	ID:WP_238178556.1,	-	-	-	-	-	
59_hypothetical_protein.faa	ID:WP_168163541.1,	-	-	-	-	-	
60_hypothetical_protein.faa	ID:WP_035159877.1,	-	-	-	-	-	
61_hypothetical_protein.faa	ID:WP_052754570.1,	-	-	-	-	-	
62_hypothetical_protein.faa	ID:WP_035159889.1,	-	-	-	-	-	
63_MobA-MobL_family_pro...faa	ID:WP_052754571.1,	-	-	-	-	-	
64_TIR_domain-containin...faa	ID:WP_035159890.1,ID:WP_035157445.1,	-	-	-	-	-	
65_CHASE2_domain-contai...faa	ID:WP_035159892.1,	-	-	-	-	-	
66_DUF928_domain-contai...faa	ID:WP_052754572.1,	-	-	-	-	-	
67_CHAT_domain-containi...faa	ID:WP_052754573.1,	-	-	-	-	-	
68_hypothetical_protein.faa	ID:WP_035159894.1,	-	-	-	-	-	
69_hypothetical_protein.faa	ID:WP_035159896.1,	-	-	-	ID:WP_015173908.1,	ID:WP_224180381.1,ID:WP_224180336.1,	
70_hypothetical_protein.faa	ID:WP_035159898.1,	-	-	-	-	-	
71_hypothetical_protein.faa	ID:WP_035159900.1,	-	-	-	-	-	
72_hypothetical_protein.faa	ID:WP_035159902.1,	-	-	-	-	-	
73_hypothetical_protein.faa	ID:WP_035159903.1,	-	-	-	ID:WP_015173911.1,	ID:WP_224175310.1,	
74_hypothetical_protein.faa	ID:WP_035159904.1,	-	-	-	ID:WP_015173912.1,	-	
75_hypothetical_protein.faa	ID:WP_238178557.1,	-	-	-	ID:WP_015173913.1,	-	
76_hypothetical_protein.faa	ID:WP_168163544.1,	-	-	-	-	-	
77_hypothetical_protein.faa	ID:WP_144416140.1,	-	-	-	-	-	
78_hypothetical_protein.faa	ID:WP_144416141.1,	-	-	-	-	-	
79_hypothetical_protein.faa	ID:WP_168163542.1,	-	-	-	-	-	
80_XRE_family_transcrip...faa	ID:WP_035159910.1,	-	ID:WP_096687594.1,	ID:WP_096687594.1,	-	ID:WP_224179463.1,	
81_hypothetical_protein.faa	ID:WP_035159912.1,	-	-	-	-	-	
82_hypothetical_protein.faa	ID:WP_168163545.1,	-	-	-	-	-	
83_tyrosine-type_recomb...faa	ID:WP_035159915.1,	-	-	-	-	-	
84_hypothetical_protein.faa	ID:WP_052754576.1,	-	-	-	-	-	
85_type_II_toxin-antito...faa	ID:WP_052754577.1,	-	ID:WP_096689006.1,	ID:WP_096689006.1,	-	-	
86_hypothetical_protein.faa	ID:WP_035159920.1,	-	-	-	-	-	
87_recombinase_family_p...faa	ID:WP_046815080.1,	-	-	-	ID:WP_015173887.1,	-	
89_hypothetical_protein.faa	ID:WP_035159922.1,	-	-	-	-	-	
90_hypothetical_protein.faa	ID:WP_035159925.1,	-	-	-	-	-	
91_hypothetical_protein.faa	ID:WP_035159927.1,	-	-	-	-	-	
92_recombinase_family_p...faa	ID:WP_035159928.1,	-	-	-	-	-	
93_PDDEXK_nuclease_doma...faa	ID:WP_035159930.1,	-	ID:WP_096693661.1,	ID:WP_096693661.1,	ID:WP_015198906.1,	ID:WP_224179349.1,ID:WP_255666276.1,	
94_ankyrin_repeat_domai...faa	ID:WP_052754578.1,	-	-	-	-	-	
95_hypothetical_protein.faa	ID:WP_256388872.1,	-	-	-	-	-	
97_DUF6531_domain-conta...faa	ID:WP_168163547.1,	-	-	-	-	-	
98_hypothetical_protein.faa	ID:WP_052754582.1,	-	-	-	-	-	
99_hypothetical_protein.faa	ID:WP_035160047.1,	-	-	-	-	ID:WP_224175820.1,	
100_hypothetical_protein.faa	ID:WP_168163553.1,	-	-	-	-	-	
107_methyltransferase_ty...faa	ID:WP_035148864.1,	-	-	-	ID:WP_015200827.1,	-	
113_DUF423_domain-contai...faa	ID:WP_035148875.1,	-	ID:WP_096689231.1,	ID:WP_096689231.1,	ID:WP_015196191.1,	ID:WP_223984463.1,	
114_hypothetical_protein.faa	ID:WP_168163396.1,	-	-	-	-	-	
115_hypothetical_protein.faa	ID:WP_035148879.1,	-	-	-	-	-	
121_DUF952_domain-contai...faa	ID:WP_035148890.1,	-	ID:WP_096690813.1,	ID:WP_096690813.1,	ID:WP_015196512.1,	ID:WP_223975733.1,	
126_KTSC_domain-containi...faa	ID:WP_035148896.1,	-	ID:WP_096684895.1,	ID:WP_096684895.1,	ID:WP_015199442.1,	ID:WP_223978150.1,	
127_hypothetical_protein.faa	ID:WP_238178401.1,ID:WP_144415951.1,	-	-	-	-	-	
129_filamentous_hemagglu...faa	ID:WP_046814677.1,	-	ID:WP_096693948.1,ID:WP_096694168.1,	ID:WP_096693948.1,ID:WP_096694168.1,	ID:WP_158333138.1,	ID:WP_224177834.1,ID:WP_224178633.1,ID:WP_224174614.1,ID:WP_224175564.1,	
132_hypothetical_protein.faa	ID:WP_144415952.1,	-	ID:WP_096690763.1,	ID:WP_096690763.1,	ID:WP_015200274.1,	ID:WP_223975840.1,	
138_NAD-P--FAD-dependent...faa	ID:WP_035148910.1,	-	ID:WP_096686001.1,	ID:WP_096686001.1,	ID:WP_015198584.1,	ID:WP_224175260.1,	
139_hypothetical_protein.faa	ID:WP_035148912.1,	-	-	-	-	-	
142_SGNH-GDSL_hydrolase_...faa	ID:WP_035148916.1,	-	-	-	ID:WP_015195928.1,	-	
143_hypothetical_protein.faa	ID:WP_052754340.1,	-	-	-	-	-	
144_hypothetical_protein.faa	ID:WP_052754341.1,	-	-	-	-	-	
145_hypothetical_protein.faa	ID:WP_035148918.1,	-	-	-	-	-	
147_hypothetical_protein.faa	ID:WP_035158229.1,	-	ID:WP_096692258.1,	ID:WP_096692258.1,	ID:WP_015199376.1,	ID:WP_223990962.1,	
149_GNAT_family_N-acetyl...faa	ID:WP_035148924.1,	-	ID:WP_096692972.1,	ID:WP_096692972.1,	ID:WP_015198242.1,	ID:WP_224174918.1,	
150_type_II_toxin-antito...faa	ID:WP_035148926.1,	-	-	-	-	ID:WP_223978202.1,	
151_HigA_family_addictio...faa	ID:WP_035158230.1,	-	ID:WP_096694510.1,	ID:WP_096694510.1,	-	ID:WP_223978203.1,	
152_aminoglycoside_phosp...faa	ID:WP_046814678.1,	-	ID:WP_096684877.1,	ID:WP_096684877.1,	-	ID:WP_224177574.1,	
153_CHAT_domain-containi...faa	ID:WP_046814679.1,	-	-	-	-	-	
160_hypothetical_protein.faa	ID:WP_168163397.1,	-	-	-	-	-	
161_C39_family_peptidase.faa	ID:WP_046814680.1,	-	-	-	-	-	
162_glycoside_hydrolase_...faa	ID:WP_052754343.1,	-	-	-	-	-	
163_hypothetical_protein.faa	ID:WP_035148939.1,	-	-	-	-	-	
164_hypothetical_protein.faa	ID:WP_035148941.1,	-	-	-	-	-	
165_AAA-like_domain-cont...faa	ID:WP_035148943.1,ID:WP_035151637.1,ID:WP_035151954.1,ID:WP_035154184.1,	-	ID:WP_096683812.1,ID:WP_096683869.1,ID:WP_096684070.1,ID:WP_096729053.1,ID:WP_096684224.1,ID:WP_096684245.1,ID:WP_096684259.1,ID:WP_096729056.1,ID:WP_096684262.1,ID:WP_096685084.1,ID:WP_096685699.1,ID:WP_096685701.1,ID:WP_096687144.1,ID:WP_096688523.1,ID:WP_096688791.1,ID:WP_096689201.1,ID:WP_096689431.1,ID:WP_096690156.1,ID:WP_096691167.1,ID:WP_096692219.1,	ID:WP_096683812.1,ID:WP_096683869.1,ID:WP_096684070.1,ID:WP_096684218.1,ID:WP_096684224.1,ID:WP_096684245.1,ID:WP_096684259.1,ID:WP_096684262.1,ID:WP_096685084.1,ID:WP_096685699.1,ID:WP_096685701.1,ID:WP_096687144.1,ID:WP_096688523.1,ID:WP_096688791.1,ID:WP_096689201.1,ID:WP_096689431.1,ID:WP_096690156.1,ID:WP_096691167.1,ID:WP_096692219.1,	ID:WP_015195939.1,ID:WP_015197896.1,ID:WP_015198363.1,	ID:WP_224177744.1,ID:WP_224177810.1,ID:WP_224178208.1,ID:WP_224178653.1,ID:WP_224175360.1,ID:WP_223973359.1,ID:WP_224180520.1,	
166_AAA-like_domain-cont...faa	ID:WP_035148945.1,	-	-	-	-	-	
177_tetratricopeptide_re...faa	ID:WP_035148961.1,	-	-	-	-	-	
186_hypothetical_protein.faa	ID:WP_035148976.1,	-	-	-	ID:WP_015198692.1,	-	
188_serine-threonine_pro...faa	ID:WP_035148980.1,	-	-	-	-	-	
189_ankyrin_repeat_domai...faa	ID:WP_046814681.1,	-	-	-	-	ID:WP_224176061.1,	
192_calcium-binding_prot...faa	ID:WP_144415954.1,ID:WP_046814931.1,ID:WP_082127228.1,ID:WP_052754346.1,ID:WP_238178435.1,ID:WP_035150684.1,	-	-	-	ID:WP_015196061.1,	-	
193_hypothetical_protein.faa	ID:WP_168163398.1,	-	-	-	-	-	
199_HlyD_family_efflux_t...faa	ID:WP_035148992.1,	-	-	-	ID:WP_015196064.1,	ID:WP_224179285.1,	
200_DUF4177_domain-conta...faa	ID:WP_035148994.1,	-	-	-	-	-	
201_leucine-rich_repeat_...faa	ID:WP_052754347.1,	-	-	-	-	-	
202_tetratricopeptide_re...faa	ID:WP_238178404.1,ID:WP_238178440.1,	-	-	-	ID:WP_015196019.1,	ID:WP_224179419.1,	
203_hypothetical_protein.faa	ID:WP_035148996.1,	-	-	-	-	-	
204_hypothetical_protein.faa	ID:WP_035148998.1,	-	ID:WP_096695223.1,	ID:WP_096695223.1,	-	ID:WP_224174300.1,	
205_lepB.faa	ID:WP_035148999.1,	-	-	-	-	-	
210_ankyrin_repeat_domai...faa	ID:WP_052754349.1,	-	-	-	-	-	
211_hypothetical_protein.faa	ID:WP_035149009.1,	-	-	-	ID:WP_015198452.1,	-	
212_AraC_family_transcri...faa	ID:WP_035149011.1,	-	-	-	-	ID:WP_224179320.1,	
213_cupin_domain-contain...faa	ID:WP_238178405.1,	-	-	-	-	ID:WP_223988024.1,	
214_DUF4386_domain-conta...faa	ID:WP_035149014.1,	-	-	-	-	ID:WP_224179321.1,	
215_GNAT_family_N-acetyl...faa	ID:WP_035149016.1,	-	-	-	-	ID:WP_224174204.1,	
227_SDR_family_oxidoredu...faa	ID:WP_035149032.1,	-	-	-	-	ID:WP_224178601.1,	
234_calcium-binding_prot...faa	ID:WP_046814682.1,	-	-	-	-	-	
237_ATP-binding_protein.faa	ID:WP_035149049.1,	-	-	-	-	-	
238_DUF1634_domain-conta...faa	ID:WP_035149050.1,	-	-	-	-	-	
243_hypothetical_protein.faa	ID:WP_035149056.1,	-	ID:WP_096692006.1,	ID:WP_096692006.1,	ID:WP_015196235.1,	-	
244_hypothetical_protein.faa	ID:WP_046814683.1,ID:WP_035149058.1,ID:WP_035149060.1,	-	ID:WP_096692003.1,ID:WP_096692005.1,	ID:WP_096692003.1,ID:WP_096692005.1,	-	-	
249_DUF559_domain-contai...faa	ID:WP_082127231.1,ID:WP_238178368.1,	-	-	-	-	-	
250_tetratricopeptide_re...faa	ID:WP_238178408.1,	-	-	-	ID:WP_015197292.1,ID:WP_015199930.1,	-	
251_hypothetical_protein.faa	ID:WP_035149064.1,	-	-	-	-	-	
257_hypothetical_protein.faa	ID:WP_144415955.1,	-	-	-	-	-	
258_glutathione_S-transf...faa	ID:WP_035149072.1,	-	ID:WP_096688888.1,	ID:WP_096688888.1,	ID:WP_015196178.1,	ID:WP_224177988.1,	
270_P2_GpE_family_protei...faa	ID:WP_035149093.1,	-	-	-	-	-	
279_alkaline_phosphatase.faa	ID:WP_035149112.1,ID:WP_238178415.1,	-	ID:WP_096692427.1,	ID:WP_096692427.1,	-	-	
282_hypothetical_protein.faa	ID:WP_035149118.1,	-	-	-	-	-	
284_hypothetical_protein.faa	ID:WP_035149121.1,	-	-	-	-	-	
285_hypothetical_protein.faa	ID:WP_035149123.1,	-	-	-	-	-	
286_hypothetical_protein.faa	ID:WP_168163400.1,	-	-	-	-	-	
291_transglutaminase_fam...faa	ID:WP_035149129.1,	-	-	-	-	-	
292_AAA_family_ATPase.faa	ID:WP_035149130.1,	-	-	-	-	-	
293_recombinase_RecA.faa	ID:WP_035149132.1,	-	ID:WP_096693238.1,	ID:WP_096693238.1,	-	ID:WP_223983664.1,	
294_hypothetical_protein.faa	ID:WP_035149134.1,	-	-	-	-	-	
296_hypothetical_protein.faa	ID:WP_035158262.1,	-	ID:WP_096684450.1,	ID:WP_096684450.1,	-	ID:WP_223987442.1,ID:WP_224177800.1,	
297_CHAT_domain-containi...faa	ID:WP_052754350.1,	-	-	-	-	-	
298_DUF3365_domain-conta...faa	ID:WP_035149136.1,	-	ID:WP_096690183.1,	ID:WP_096690183.1,	ID:WP_015198823.1,	ID:WP_224178317.1,	
299_DUF1822_family_prote...faa	ID:WP_052754351.1,	-	ID:WP_096684451.1,	ID:WP_096684451.1,	-	ID:WP_223987447.1,	
300_CHAT_domain-containi...faa	ID:WP_082127234.1,	-	-	-	-	ID:WP_224178098.1,	
302_NB-ARC_domain-contai...faa	ID:WP_035149139.1,ID:WP_035152844.1,	-	ID:WP_096683862.1,ID:WP_096684455.1,ID:WP_096686819.1,ID:WP_096687306.1,ID:WP_096687898.1,ID:WP_096687945.1,ID:WP_096688625.1,ID:WP_096688707.1,ID:WP_096691925.1,ID:WP_096692583.1,ID:WP_096693393.1,	ID:WP_096683862.1,ID:WP_096684455.1,ID:WP_096686819.1,ID:WP_096687306.1,ID:WP_096687898.1,ID:WP_096687945.1,ID:WP_096688625.1,ID:WP_096688707.1,ID:WP_096691925.1,ID:WP_096692583.1,ID:WP_096693393.1,	ID:WP_015196073.1,ID:WP_041738958.1,ID:WP_015197804.1,	ID:WP_224177798.1,ID:WP_223974300.1,ID:WP_224179337.1,ID:WP_224174621.1,ID:WP_224174743.1,ID:WP_224176522.1,	
303_hypothetical_protein.faa	ID:WP_035149141.1,	-	-	-	-	-	
304_glycoside_hydrolase_...faa	ID:WP_035149143.1,	-	ID:WP_096729095.1,	ID:WP_096688121.1,	-	-	
305_hypothetical_protein.faa	ID:WP_144415957.1,	-	-	-	-	ID:WP_223987453.1,	
306_hypothetical_protein.faa	ID:WP_035149147.1,	-	ID:WP_096684105.1,	ID:WP_096684105.1,	-	ID:WP_224177801.1,	
308_glutathione_S-transf...faa	ID:WP_035149152.1,	-	-	-	-	-	
309_DUF3611_family_prote...faa	ID:WP_035149154.1,	-	ID:WP_096683962.1,	ID:WP_096683962.1,	-	ID:WP_224178200.1,	
310_response_regulator.faa	ID:WP_035149156.1,	-	ID:WP_096684370.1,	ID:WP_096684370.1,	-	ID:WP_223974221.1,	
311_ATP-binding_protein.faa	ID:WP_035158266.1,	-	-	-	-	-	
314_hypothetical_protein.faa	ID:WP_035149162.1,	-	-	-	-	-	
315_DUF2254_domain-conta...faa	ID:WP_035149163.1,	-	ID:WP_096684382.1,	ID:WP_096684382.1,	-	ID:WP_223977190.1,	
316_potassium_channel_fa...faa	ID:WP_035149167.1,ID:WP_035151746.1,	-	ID:WP_096684385.1,	ID:WP_096684385.1,	ID:WP_015198389.1,	ID:WP_224178198.1,	
317_hypothetical_protein.faa	ID:WP_035149169.1,	-	-	-	-	-	
318_hypothetical_protein.faa	ID:WP_256388834.1,	-	-	-	-	-	
319_DUF1993_domain-conta...faa	ID:WP_035149170.1,	-	-	-	-	ID:WP_224179664.1,	
320_glutathione_S-transf...faa	ID:WP_035149173.1,	-	ID:WP_096688672.1,ID:WP_096689069.1,	ID:WP_096688672.1,ID:WP_096689069.1,	ID:WP_238993835.1,	ID:WP_223986468.1,	
321_hypothetical_protein.faa	ID:WP_168163401.1,	-	-	-	-	-	
322_DUF2834_domain-conta...faa	ID:WP_046814685.1,	-	-	-	-	-	
323_helix-turn-helix_tra...faa	ID:WP_035149177.1,	-	-	-	-	-	
327_DUF389_domain-contai...faa	ID:WP_035149181.1,	-	ID:WP_096684417.1,	ID:WP_096684417.1,	-	ID:WP_223974393.1,	
329_mechanosensitive_ion...faa	ID:WP_035149184.1,	-	ID:WP_096684381.1,	ID:WP_096684381.1,	-	ID:WP_224178209.1,	
330_2Fe-2S_iron-sulfur_c...faa	ID:WP_035149187.1,	-	ID:WP_096684478.1,	ID:WP_096684478.1,	ID:WP_015200965.1,	ID:WP_224178681.1,	
331_aquaporin.faa	ID:WP_035149190.1,	-	-	-	-	-	
333_peptidoglycan-bindin...faa	ID:WP_035149193.1,	-	-	-	ID:WP_015197771.1,	-	
334_tetratricopeptide_re...faa	ID:WP_201782657.1,	-	-	-	-	-	
338_hypothetical_protein.faa	ID:WP_256388835.1,	-	-	-	-	-	
340_SDR_family_oxidoredu...faa	ID:WP_035149207.1,	-	ID:WP_096687906.1,	ID:WP_096687906.1,	-	ID:WP_223984586.1,	
342_DUF6516_family_prote...faa	ID:WP_035149212.1,	-	-	-	-	-	
343_hypothetical_protein.faa	ID:WP_035149216.1,	-	-	-	-	-	
344_AIPR_family_protein.faa	ID:WP_035149219.1,	-	-	-	-	-	
345_amylo-alpha-1-6-gluc...faa	ID:WP_035149222.1,	-	ID:WP_096693309.1,	ID:WP_096693309.1,	-	ID:WP_224176504.1,	
346_GAF_domain-containin...faa	ID:WP_046814686.1,	-	-	-	ID:WP_015199243.1,ID:WP_015200959.1,	-	
349_glpK.faa	ID:WP_035149230.1,	-	ID:WP_096686854.1,	ID:WP_096686854.1,	ID:WP_015196716.1,	ID:WP_223986052.1,	
353_BamA-TamA_family_out...faa	ID:WP_238178411.1,	-	ID:WP_096683843.1,	ID:WP_096683843.1,	-	ID:WP_224179307.1,	
355_peptidoglycan-bindin...faa	ID:WP_035149243.1,ID:WP_035150442.1,	-	-	-	-	-	
356_glycosyltransferase.faa	ID:WP_035149245.1,	-	ID:WP_096685894.1,	ID:WP_096685894.1,	-	-	
361_ABC_transporter_ATP-...faa	ID:WP_035149257.1,	-	-	-	-	-	
363_cupin_domain-contain...faa	ID:WP_035149263.1,	-	-	-	-	-	
364_sigma-70_family_RNA_...faa	ID:WP_035149265.1,	-	ID:WP_096691426.1,	ID:WP_096691426.1,	-	ID:WP_224177573.1,	
365_MFS_transporter.faa	ID:WP_035149267.1,ID:WP_035157246.1,	-	ID:WP_096684670.1,	ID:WP_096684670.1,	-	ID:WP_224176225.1,	
367_hypothetical_protein.faa	ID:WP_256388836.1,	-	-	-	-	-	
368_formylglycine-genera...faa	ID:WP_035149271.1,	-	-	-	-	-	
369_type_II_toxin-antito...faa	ID:WP_035149273.1,	-	-	-	-	-	
371_formylglycine-genera...faa	ID:WP_035149278.1,	-	ID:WP_096692265.1,	ID:WP_096692265.1,	-	-	
372_VWA_containing_CoxE_...faa	ID:WP_046814687.1,	-	ID:WP_096692262.1,	ID:WP_096692262.1,	-	-	
373_MoxR_family_ATPase.faa	ID:WP_035149281.1,	-	ID:WP_096686936.1,	ID:WP_096686936.1,	-	ID:WP_223986905.1,	
374_hypothetical_protein.faa	ID:WP_035149283.1,	-	-	-	-	-	
375_CHAT_domain-containi...faa	ID:WP_052754353.1,	-	-	-	-	-	
376_hypothetical_protein.faa	ID:WP_035149285.1,	-	ID:WP_096688662.1,	ID:WP_096688662.1,	-	-	
384_hypothetical_protein.faa	ID:WP_035149296.1,	-	-	-	-	-	
385_hypothetical_protein.faa	ID:WP_035149298.1,	-	-	-	-	-	
387_pentapeptide_repeat-...faa	ID:WP_035149304.1,	-	ID:WP_096691267.1,	ID:WP_096691267.1,	ID:WP_015198517.1,	ID:WP_223982414.1,	
389_hypothetical_protein.faa	ID:WP_035149307.1,	-	-	-	-	-	
391_heme_oxygenase_-bili...faa	ID:WP_035158282.1,	-	ID:WP_096691177.1,	ID:WP_096691177.1,	ID:WP_015196237.1,	ID:WP_224177365.1,	
396_peptidylprolyl_isome...faa	ID:WP_035149321.1,	-	ID:WP_096692611.1,	ID:WP_096692611.1,	-	ID:WP_223977252.1,	
398_hypothetical_protein.faa	ID:WP_035149329.1,	-	-	-	ID:WP_015199840.1,	ID:WP_223978108.1,	
399_hypothetical_protein.faa	ID:WP_144415962.1,	-	-	-	-	-	
400_aldolase-citrate_lya...faa	ID:WP_035149333.1,	-	ID:WP_096683855.1,	ID:WP_096683855.1,	-	ID:WP_223972360.1,	
401_2OG-Fe_dioxygenase_f...faa	ID:WP_035149335.1,	-	ID:WP_096683853.1,	ID:WP_096683853.1,	-	ID:WP_223972359.1,	
403_hypothetical_protein.faa	ID:WP_035149336.1,	-	-	-	-	-	
404_PRC-barrel_domain-co...faa	ID:WP_046814688.1,	-	-	-	-	-	
405_hypothetical_protein.faa	ID:WP_035149338.1,	-	ID:WP_096689749.1,	ID:WP_096689749.1,	-	ID:WP_223984867.1,	
406_protein-glutamate_O-...faa	ID:WP_035149341.1,	-	ID:WP_096692859.1,	ID:WP_096692859.1,	-	ID:WP_223990575.1,	
407_chemotaxis_response_...faa	ID:WP_035149344.1,	-	ID:WP_096692860.1,	ID:WP_096692860.1,	-	ID:WP_224179703.1,	
408_methyl-accepting_che...faa	ID:WP_035149347.1,	-	ID:WP_096692861.1,	ID:WP_096692861.1,	-	ID:WP_224176437.1,	
409_chemotaxis_protein_C...faa	ID:WP_035149349.1,	-	ID:WP_096692862.1,	ID:WP_096692862.1,	-	ID:WP_224176438.1,	
410_chemotaxis_protein_C...faa	ID:WP_035149352.1,	-	ID:WP_096692863.1,	ID:WP_096692863.1,	-	ID:WP_224176439.1,	
