117_CHASE2_domain-contai...faa	ID:WP_126391223.1,	-	-	-	ID:WP_017327836.1,	-	
118_AbrB-MazE-SpoVT_fami...faa	ID:WP_126391225.1,	-	-	-	ID:WP_017324113.1,	-	
119_hypothetical_protein.faa	ID:WP_126391227.1,	-	-	-	-	-	
120_NACHT_domain-contain...faa	ID:WP_126391229.1,	-	-	-	-	-	
121_hypothetical_protein.faa	ID:WP_162615731.1,	-	-	-	-	-	
122_hypothetical_protein.faa	ID:WP_126391231.1,	-	-	-	-	-	
123_NB-ARC_domain-contai...faa	ID:WP_126391233.1,ID:WP_126387767.1,ID:WP_126388961.1,	-	-	-	-	ID:WP_015168066.1,ID:WP_015168175.1,	
124_hypothetical_protein.faa	ID:WP_162615732.1,	-	-	-	-	-	
125_hypothetical_protein.faa	ID:WP_126391235.1,	-	-	-	-	-	
126_alpha-beta_fold_hydr...faa	ID:WP_126391237.1,	-	-	-	-	ID:WP_015168171.1,	
127_serine_hydrolase.faa	ID:WP_126391239.1,	-	-	-	-	-	
129_IS5_family_transposa...faa	ID:WP_126389282.1,ID:WP_126390838.1,ID:WP_126386709.1,ID:WP_126389282.1,ID:WP_126389282.1,	ID:WP_015163958.1,ID:WP_015163958.1,ID:WP_015163958.1,ID:WP_015163958.1,ID:WP_015166336.1,ID:WP_015163958.1,	-	-	-	-	
130_ATP-binding_protein.faa	ID:WP_126391649.1,	-	-	-	-	-	
131_DUF928_domain-contai...faa	ID:WP_126391651.1,ID:WP_126387940.1,	-	-	-	-	-	
132_CHAT_domain-containi...faa	ID:WP_225886893.1,ID:WP_162615664.1,ID:WP_126387942.1,	ID:WP_156800563.1,ID:WP_015163903.1,	-	-	ID:WP_083885817.1,	-	
133_filamentous_hemagglu...faa	ID:WP_126391655.1,ID:WP_126387212.1,	-	-	-	-	-	
134_CHASE2_domain-contai...faa	ID:WP_162615738.1,	-	-	-	-	-	
135_ShlB-FhaC-HecB_famil...faa	ID:WP_225886894.1,ID:WP_225886742.1,ID:WP_162615682.1,	ID:WP_015164229.1,	-	-	ID:WP_017327512.1,	-	
137_SWIM_zinc_finger_fam...faa	ID:WP_126391663.1,	ID:WP_015146212.1,	-	-	ID:WP_017326011.1,	-	
138_hypothetical_protein.faa	ID:WP_126391665.1,ID:WP_126386730.1,	-	-	-	-	-	
139_hypothetical_protein.faa	ID:WP_126391667.1,	-	-	-	-	-	
140_DUF2281_domain-conta...faa	ID:WP_225886895.1,	-	-	-	-	-	
141_tetratricopeptide_re...faa	ID:WP_126391669.1,	-	-	-	-	-	
142_hypothetical_protein.faa	ID:WP_126391671.1,	-	-	-	-	-	
143_DEAD-DEAH_box_helica...faa	ID:WP_126391672.1,	ID:WP_015146211.1,	-	-	ID:WP_017326012.1,	-	
144_aldo-keto_reductase.faa	ID:WP_126391674.1,	ID:WP_015165664.1,	-	-	-	ID:WP_041430046.1,	
146_ParB-RepB-Spo0J_fami...faa	ID:WP_126391678.1,ID:WP_126391485.1,ID:WP_126390768.1,ID:WP_126391443.1,	-	-	-	-	-	
147_SWIM_zinc_finger_fam...faa	ID:WP_126391680.1,	-	-	-	-	-	
148_aminoglycoside_phosp...faa	ID:WP_126391682.1,	-	-	-	-	-	
150_polysaccharide_biosy...faa	ID:WP_126391685.1,	ID:WP_015164411.1,	-	-	ID:WP_017324082.1,ID:WP_071590907.1,	ID:WP_015169375.1,	
151_polysaccharide_biosy...faa	ID:WP_126391687.1,	-	-	-	-	-	
152_type_I_polyketide_sy...faa	ID:WP_126391689.1,ID:WP_126391695.1,ID:WP_126391708.1,ID:WP_225886892.1,ID:WP_126391710.1,ID:WP_126391574.1,	-	-	-	ID:WP_017328299.1,ID:WP_156820293.1,	-	
153_non-ribosomal_peptid...faa	ID:WP_126391691.1,ID:WP_126391697.1,ID:WP_126391712.1,	-	-	-	ID:WP_017326782.1,	-	
154_non-ribosomal_peptid...faa	ID:WP_126391693.1,	-	-	-	-	ID:WP_015169561.1,	
157_non-ribosomal_peptid...faa	ID:WP_126391700.1,	-	-	-	-	-	
158_SGNH-GDSL_hydrolase_...faa	ID:WP_126391702.1,	-	-	-	-	-	
159_phytanoyl-CoA_dioxyg...faa	ID:WP_126391704.1,	-	-	-	-	-	
160_thioesterase_domain-...faa	ID:WP_126391706.1,	-	-	-	-	-	
165_oligosaccharide_flip...faa	ID:WP_126391715.1,	-	-	-	-	-	
166_glycosyltransferase.faa	ID:WP_126391717.1,ID:WP_126391723.1,	-	-	-	-	-	
167_O-antigen_polysaccha...faa	ID:WP_126391719.1,	-	-	-	-	-	
168_hypothetical_protein.faa	ID:WP_126391721.1,	-	-	-	-	-	
170_glycosyltransferase_...faa	ID:WP_126391725.1,	ID:WP_015164716.1,	-	-	-	-	
171_glycosyltransferase_...faa	ID:WP_126391727.1,	ID:WP_015164718.1,	-	-	-	-	
172_NAD-dependent_epimer...faa	ID:WP_126391729.1,	ID:WP_015164717.1,	-	-	-	-	
173_hypothetical_protein.faa	ID:WP_126391731.1,	-	-	-	-	-	
174_NAD-dependent_epimer...faa	ID:WP_126391733.1,	ID:WP_015166801.1,	-	-	ID:WP_227498664.1,	-	
175_hypothetical_protein.faa	ID:WP_126391735.1,	-	-	-	-	-	
176_HigA_family_addictio...faa	ID:WP_103668857.1,	-	-	-	-	-	
177_type_II_toxin-antito...faa	ID:WP_126391737.1,	-	-	-	-	-	
178_hypothetical_protein.faa	ID:WP_263972245.1,	-	-	-	-	-	
179_pentapeptide_repeat-...faa	ID:WP_162615740.1,	-	-	-	-	-	
180_restriction_endonucl...faa	ID:WP_126391741.1,	-	-	-	-	-	
181_type_II_toxin-antito...faa	ID:WP_126391743.1,ID:WP_126385552.1,	-	-	-	-	ID:WP_015170017.1,	
182_hypothetical_protein.faa	ID:WP_126391745.1,ID:WP_126385551.1,	-	-	-	-	-	
183_hypothetical_protein.faa	ID:WP_126391747.1,	-	-	-	-	-	
184_hypothetical_protein.faa	ID:WP_126391749.1,	-	-	-	-	-	
185_NADP-dependent_isoci...faa	ID:WP_126391751.1,	-	-	-	-	-	
187_AAA_family_ATPase.faa	ID:WP_126391461.1,	-	-	-	-	-	
188_type_I_restriction_e...faa	ID:WP_126391463.1,	-	-	-	ID:WP_017324098.1,	-	
189_hypothetical_protein.faa	ID:WP_126391465.1,	-	-	-	-	-	
190_hypothetical_protein.faa	ID:WP_126391467.1,	-	-	-	-	-	
191_XisH_family_protein.faa	ID:WP_126391469.1,	-	-	-	-	-	
192_XisI_protein.faa	ID:WP_126391471.1,	-	-	-	-	-	
193_DUF4365_and_DUF1817_...faa	ID:WP_126391473.1,	-	-	-	-	-	
194_hypothetical_protein.faa	ID:WP_126391475.1,	-	-	-	-	-	
195_DUF433_domain-contai...faa	ID:WP_126391477.1,ID:WP_126385840.1,ID:WP_126388927.1,	-	-	-	-	-	
196_DUF5615_family_PIN-l...faa	ID:WP_126391479.1,ID:WP_126388929.1,	-	-	-	ID:WP_017325167.1,	-	
197_hypothetical_protein.faa	ID:WP_126391481.1,ID:WP_126385106.1,	-	-	-	-	ID:WP_015146371.1,	
201_YqaE-Pmp3_family_mem...faa	ID:WP_126391489.1,	-	-	-	-	ID:WP_015168544.1,	
202_histidine_kinase.faa	ID:WP_126391491.1,	-	-	-	-	ID:WP_015168543.1,	
204_YtxH_domain-containi...faa	ID:WP_126391495.1,	-	-	-	-	ID:WP_015169168.1,ID:WP_015146397.1,	
205_hypothetical_protein.faa	ID:WP_126391497.1,	-	-	-	-	ID:WP_015168733.1,	
206_PRC-barrel_domain-co...faa	ID:WP_126391499.1,	-	-	-	-	ID:WP_015168732.1,	
207_IS5_family_transposa...faa	ID:WP_126385353.1,ID:WP_126385353.1,ID:WP_126385353.1,ID:WP_126385451.1,ID:WP_225886735.1,ID:WP_126385353.1,ID:WP_126385353.1,ID:WP_126385353.1,	-	-	-	ID:WP_227498609.1,	ID:WP_144050186.1,	
208_hypothetical_protein.faa	ID:WP_126391503.1,	-	-	-	-	-	
209_nucleotidyltransfera...faa	ID:WP_126391505.1,	-	-	-	-	ID:WP_015169684.1,	
210_DUF86_domain-contain...faa	ID:WP_126391507.1,	-	-	-	ID:WP_017326897.1,	ID:WP_015169683.1,	
211_hypothetical_protein.faa	ID:WP_162615735.1,	-	-	-	-	-	
212_CRISPR-associated_pr...faa	ID:WP_174235327.1,	-	-	-	-	-	
213_cas7d.faa	ID:WP_126391511.1,	-	-	-	ID:WP_026101052.1,	-	
214_cas5d.faa	ID:WP_126391513.1,	-	-	-	ID:WP_017326893.1,	-	
215_cas3.faa	ID:WP_126391515.1,	-	-	-	-	-	
216_hypothetical_protein.faa	ID:WP_126391517.1,	-	-	-	-	-	
218_Uma2_family_endonucl...faa	ID:WP_126391521.1,	-	-	-	-	-	
219_hypothetical_protein.faa	ID:WP_126391523.1,	-	-	-	-	-	
220_cas6.faa	ID:WP_126391525.1,	-	-	-	ID:WP_026101051.1,	-	
221_cas4.faa	ID:WP_126391527.1,	ID:WP_015164992.1,	-	-	ID:WP_017326890.1,	-	
222_cas1d.faa	ID:WP_126391529.1,	ID:WP_015164993.1,	ID:WP_011432472.1,	-	ID:WP_017326889.1,	ID:WP_015169428.1,	
224_transposase.faa	ID:WP_263972244.1,	-	-	-	-	-	
225_hypothetical_protein.faa	ID:WP_162615736.1,	-	-	-	-	-	
226_hypothetical_protein.faa	ID:WP_126391535.1,	-	-	-	-	-	
227_hypothetical_protein.faa	ID:WP_126391536.1,	-	-	-	-	-	
229_TetR-AcrR_family_tra...faa	ID:WP_126391540.1,	-	-	-	-	-	
230_DUF1349_domain-conta...faa	ID:WP_126391542.1,	-	-	-	-	-	
231_response_regulator_t...faa	ID:WP_126391544.1,	-	-	-	-	-	
232_MFS_transporter.faa	ID:WP_126391546.1,	-	-	-	-	-	
233_DMT_family_transport...faa	ID:WP_126391548.1,ID:WP_126391550.1,	-	-	-	-	-	
235_MarR_family_transcri...faa	ID:WP_126391552.1,	-	-	-	-	-	
236_CPBP_family_glutamic...faa	ID:WP_126391554.1,	-	-	-	-	-	
237_ATP-binding_protein.faa	ID:WP_126391556.1,	-	-	-	-	-	
238_hypothetical_protein.faa	ID:WP_126391558.1,	-	-	-	-	-	
239_hypothetical_protein.faa	ID:WP_126391560.1,	-	-	-	-	-	
240_WYL_domain-containin...faa	ID:WP_126391562.1,	-	-	-	ID:WP_017326902.1,	ID:WP_246828935.1,	
241_transposase.faa	ID:WP_225886891.1,	-	-	-	-	-	
242_energy_transducer_To...faa	ID:WP_126391564.1,	-	-	-	-	-	
245_condensation_domain-...faa	ID:WP_126391570.1,	-	-	-	-	-	
246_LLM_class_flavin-dep...faa	ID:WP_126391572.1,	-	-	-	ID:WP_017328301.1,	-	
248_non-ribosomal_peptid...faa	ID:WP_126391576.1,	-	-	-	-	-	
249_phosphopantetheine-b...faa	ID:WP_126391578.1,	-	-	-	-	-	
250_MFS_transporter.faa	ID:WP_126391580.1,	ID:WP_015166411.1,	-	-	-	-	
251_salicylate_synthase.faa	ID:WP_126391583.1,	-	-	-	-	-	
252_benzoate-CoA_ligase_...faa	ID:WP_126391585.1,	-	-	-	-	-	
253_acyl_carrier_protein.faa	ID:WP_225886890.1,	-	-	-	-	-	
254_thioesterase_II_fami...faa	ID:WP_126391588.1,	-	-	-	ID:WP_026101257.1,	-	
255_hypothetical_protein.faa	ID:WP_126391590.1,	-	-	-	-	-	
256_TonB-dependent_sider...faa	ID:WP_126391591.1,	ID:WP_015166401.1,ID:WP_051038009.1,	-	-	ID:WP_051039869.1,	-	
257_iron_ABC_transporter...faa	ID:WP_126391593.1,	ID:WP_015166405.1,	-	-	ID:WP_227498567.1,	-	
260_iron-siderophore_ABC...faa	ID:WP_126391599.1,	ID:WP_015166400.1,	-	-	ID:WP_051039867.1,	-	
261_SDR_family_NAD-P--de...faa	ID:WP_126391601.1,ID:WP_126390850.1,ID:WP_126390637.1,	-	-	-	-	-	
262_hypothetical_protein.faa	ID:WP_162615737.1,	-	-	-	-	-	
264_AAA_family_ATPase.faa	ID:WP_126391605.1,ID:WP_126390998.1,ID:WP_126390694.1,ID:WP_126391432.1,	-	-	-	ID:WP_017328040.1,ID:WP_017328041.1,ID:WP_017328042.1,	-	
265_hypothetical_protein.faa	ID:WP_126391607.1,	-	-	-	-	-	
266_hypothetical_protein.faa	ID:WP_263972243.1,	-	-	-	-	-	
267_cynS.faa	ID:WP_126391609.1,ID:WP_126386562.1,	ID:WP_015164966.1,	-	-	ID:WP_017323856.1,	ID:WP_015168455.1,	
268_ABC_transporter_ATP-...faa	ID:WP_126391611.1,	ID:WP_015164967.1,	-	-	ID:WP_017323857.1,	ID:WP_015168454.1,	
269_ntrB.faa	ID:WP_126391613.1,	ID:WP_015164968.1,	-	-	ID:WP_083885616.1,	-	
270_ABC_transporter_subs...faa	ID:WP_126391615.1,	ID:WP_015164969.1,ID:WP_015164970.1,ID:WP_041699435.1,	-	-	ID:WP_017323859.1,	ID:WP_015168453.1,	
271_response_regulator.faa	ID:WP_126391617.1,	-	-	-	-	-	
272_PAS_domain-containin...faa	ID:WP_126391619.1,	-	-	-	-	-	
274_ABC_transporter_subs...faa	ID:WP_126391623.1,	-	-	-	ID:WP_038026188.1,	-	
275_ABC_transporter_perm...faa	ID:WP_126391625.1,	-	-	-	ID:WP_017328124.1,	-	
276_ABC_transporter_ATP-...faa	ID:WP_126391627.1,	-	-	-	ID:WP_017328125.1,	ID:WP_015169504.1,	
277_LysR_substrate-bindi...faa	ID:WP_126391629.1,	-	-	-	ID:WP_017325939.1,	-	
278_fumarate_reductase-s...faa	ID:WP_126391631.1,	-	-	-	ID:WP_156820112.1,	-	
279_ferredoxin_family_pr...faa	ID:WP_036011745.1,	-	-	-	ID:WP_017325937.1,	-	
280_HEAT_repeat_domain-c...faa	ID:WP_126391633.1,	-	-	-	ID:WP_017325936.1,	-	
281_Mrp-NBP35_family_ATP...faa	ID:WP_126391635.1,	-	-	-	ID:WP_017325935.1,	-	
282_YeiH_family_protein.faa	ID:WP_126391637.1,	-	-	-	ID:WP_017325295.1,	-	
283_sulfite_exporter_Tau...faa	ID:WP_126391639.1,	ID:WP_015166512.1,	-	-	ID:WP_017328122.1,	-	
284_hypothetical_protein.faa	ID:WP_126391641.1,	-	-	-	-	-	
285_Cof-type_HAD-IIB_fam...faa	ID:WP_126391647.1,ID:WP_126390958.1,ID:WP_126390509.1,	ID:WP_015164231.1,	-	-	ID:WP_017328093.1,	-	
286_hypothetical_protein.faa	ID:WP_126391002.1,ID:WP_126387252.1,	-	-	-	-	-	
288_cupredoxin_domain-co...faa	ID:WP_225886880.1,ID:WP_126387254.1,	-	-	-	-	-	
290_hypothetical_protein.faa	ID:WP_126390793.1,	-	-	-	-	-	
292_ATP-binding_protein.faa	ID:WP_126390797.1,ID:WP_126390811.1,	ID:WP_264314181.1,	ID:WP_202943703.1,	-	-	ID:WP_015168232.1,	
293_efflux_RND_transport...faa	ID:WP_126390799.1,	-	-	-	ID:WP_017326042.1,	ID:WP_015168249.1,	
294_MFS_transporter.faa	ID:WP_126390801.1,	ID:WP_015164974.1,ID:WP_015166412.1,	-	-	-	ID:WP_015168243.1,ID:WP_015169069.1,	
295_glycoside_hydrolase_...faa	ID:WP_126390803.1,	-	-	-	-	-	
296_efflux_RND_transport...faa	ID:WP_126390805.1,ID:WP_126390842.1,	ID:WP_264314191.1,	-	-	ID:WP_017326043.1,	ID:WP_015168246.1,	
297_cobalt_transporter.faa	ID:WP_126390807.1,	-	-	-	-	-	
300_YnfA_family_protein.faa	ID:WP_126390813.1,	-	-	-	-	-	
301_metal_transporter.faa	ID:WP_126390817.1,	-	-	-	ID:WP_017326149.1,	-	
302_multicopper_oxidase_...faa	ID:WP_126390819.1,	-	-	-	ID:WP_017326148.1,	-	
303_heavy_metal_transloc...faa	ID:WP_126390821.1,	-	-	-	-	-	
304_precorrin-8X_methylm...faa	ID:WP_126390823.1,	-	-	-	-	-	
307_class_I_SAM-dependen...faa	ID:WP_126390829.1,ID:WP_126386302.1,	-	-	-	-	ID:WP_015169686.1,	
308_heavy_metal_transloc...faa	ID:WP_126390830.1,	-	-	-	ID:WP_017324070.1,	-	
309_metalloregulator_Ars...faa	ID:WP_174235322.1,	-	-	-	-	-	
310_multicopper_oxidase_...faa	ID:WP_126390834.1,	ID:WP_015164981.1,	-	-	ID:WP_017325118.1,	-	
311_hypothetical_protein.faa	ID:WP_162615725.1,	-	-	-	-	-	
312_hypothetical_protein.faa	ID:WP_225886881.1,	-	-	-	-	-	
314_hypothetical_protein.faa	ID:WP_126390840.1,	-	-	-	-	-	
315_hypothetical_protein.faa	ID:WP_162615726.1,	-	-	-	-	-	
317_hypothetical_protein.faa	ID:WP_126390844.1,	-	-	-	-	-	
318_DUF305_domain-contai...faa	ID:WP_126390846.1,	-	-	-	-	-	
319_hypothetical_protein.faa	ID:WP_174235320.1,	-	-	-	-	-	
320_hypothetical_protein.faa	ID:WP_126390848.1,	-	-	-	ID:WP_017326037.1,	ID:WP_015168235.1,	
322_IS5_family_transposa...faa	ID:WP_126390852.1,	-	-	-	ID:WP_017324155.1,ID:WP_017324155.1,ID:WP_017324155.1,ID:WP_017325264.1,ID:WP_017324155.1,ID:WP_017324155.1,ID:WP_017324155.1,ID:WP_017328254.1,ID:WP_017325264.1,	ID:WP_015167319.1,	
323_helix-turn-helix_dom...faa	ID:WP_126390854.1,ID:WP_126390633.1,	-	-	-	-	-	
